# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
4100.000 -2.45180 0.60839 0.00176 -0.13085 -0.58144 0.00355 1.3573e-02 -2.7568e-02 2.7771e-01 -7.1214e-05 -4.9778e-04 4.1347e-03 0.00786 0.01249 0.01485 0.00106 -0.00060 -0.00054 5.80492e-04 1.07677e-03 -1.0222273184e-02 -8.5650059937e-03 5.6977306333e-08 
4110.000 1.28406 -2.24916 0.00558 0.51912 0.26716 -0.00172 -7.2078e-03 -2.3870e-02 2.0019e-01 -1.2775e-04 -9.2809e-05 2.9699e-03 0.01065 0.00962 0.01493 0.00243 0.00077 0.00003 2.98841e-04 1.08308e-03 -1.0223346929e-02 -8.8414284565e-03 6.5369807986e-08 
4120.000 1.25438 2.37672 0.00057 -0.50064 0.25346 0.00079 1.3032e-02 4.2303e-02 1.9219e-01 1.0345e-04 3.8787e-04 2.9022e-03 0.01078 0.00936 0.01505 -0.00235 0.00012 0.00032 2.87766e-04 1.08567e-03 -1.0223439261e-02 -8.8499996543e-03 5.1935111314e-08 
4130.000 -2.51340 -0.32823 0.00090 0.08817 -0.58873 -0.00029 1.6713e-02 3.0315e-03 2.5358e-01 2.0677e-04 2.1785e-04 3.7744e-03 0.00763 0.01272 0.01486 -0.00020 0.00072 0.00031 4.80613e-04 1.07547e-03 -1.0222627951e-02 -8.6665486339e-03 5.2902818703e-08 
4140.000 2.08398 -1.46754 0.00161 0.35195 0.46706 -0.00255 -3.3565e-02 4.6296e-03 2.4544e-01 -1.6134e-04 -1.1578e-04 3.6682e-03 0.00900 0.01117 0.01503 0.00217 -0.00039 0.00053 4.52608e-04 1.09914e-03 -1.0222523611e-02 -8.6707750317e-03 8.0652589878e-08 
4150.000 0.00585 2.68503 -0.00909 -0.56533 0.00396 0.00266 -1.7272e-02 -2.0234e-02 1.9857e-01 -3.9083e-04 -1.7878e-04 2.9517e-03 0.01276 0.00765 0.01479 0.00046 -0.00008 -0.00081 2.98238e-04 1.07316e-03 -1.0223521886e-02 -8.8521191185e-03 2.9737514828e-08 
4160.000 -2.19360 -1.38889 0.00917 0.32059 -0.48071 -0.00066 -3.1909e-02 1.9184e-02 2.0008e-01 -2.3680e-04 1.8428e-04 2.9629e-03 0.00854 0.01174 0.01492 -0.00196 -0.00052 0.00037 3.01949e-04 1.09408e-03 -1.0223172231e-02 -8.8271463782e-03 5.8359145021e-08 
4170.000 2.45436 -0.62083 0.00319 0.14138 0.57666 -0.00026 4.8431e-02 1.6704e-02 2.7065e-01 4.1067e-04 3.1509e-04 4.0807e-03 0.00824 0.01189 0.01508 0.00165 0.00014 -0.00006 5.64785e-04 1.07716e-03 -1.0222293701e-02 -8.5803507104e-03 6.4807733985e-08 
4180.000 -1.15754 2.33504 -0.00376 -0.52518 -0.24314 0.00013 2.2758e-02 5.4146e-03 2.2811e-01 4.6500e-04 8.4001e-05 3.4077e-03 0.01066 0.00968 0.01485 0.00246 -0.00011 0.00092 3.94190e-04 1.08026e-03 -1.0223102822e-02 -8.7486561253e-03 5.9682170076e-08 
4190.000 -1.26179 -2.31624 0.01070 0.50592 -0.26710 0.00059 2.2009e-02 -8.0630e-03 1.6716e-01 1.5987e-04 -1.9062e-04 2.4940e-03 0.01113 0.00908 0.01498 -0.00221 -0.00041 -0.00062 2.10974e-04 1.08750e-03 -1.0223589901e-02 -8.9251196456e-03 5.7360956185e-08 
4200.000 2.56906 0.32724 -0.01379 -0.07831 0.57781 -0.00211 -3.3137e-02 -1.4074e-02 2.5182e-01 -3.5779e-04 -1.9129e-04 3.8054e-03 0.00769 0.01245 0.01506 0.00055 0.00001 -0.00038 4.86407e-04 1.07150e-03 -1.0222783387e-02 -8.6648733800e-03 4.0090942084e-08 
4210.000 -1.92058 1.65144 0.01011 -0.38326 -0.44492 0.00202 -7.0322e-03 1.8232e-02 2.5863e-01 -2.0884e-04 2.0927e-04 3.8836e-03 0.00895 0.01127 0.01499 0.00215 0.00007 -0.00072 5.04845e-04 1.09846e-03 -1.0222389955e-02 -8.6190819165e-03 7.9533036458e-08 
4220.000 0.05560 -2.62479 0.00189 0.57856 -0.00065 -0.00002 2.2783e-02 -4.4854e-03 1.8410e-01 3.2303e-04 8.0180e-05 2.7654e-03 0.01252 0.00766 0.01501 0.00017 0.00060 0.00021 2.58050e-04 1.07354e-03 -1.0223561328e-02 -8.8919704089e-03 3.8058847864e-08 
4230.000 2.28270 1.40391 -0.00398 -0.30063 0.47267 -0.00129 2.9902e-02 -1.1859e-02 2.1604e-01 3.7230e-04 -2.2894e-04 3.2605e-03 0.00849 0.01168 0.01502 -0.00188 -0.00016 0.00044 3.59126e-04 1.08606e-03 -1.0223149677e-02 -8.7779609113e-03 5.3442143981e-08 
4240.000 -2.35049 0.81766 0.00704 -0.17635 -0.57829 0.00237 3.9291e-04 -3.5987e-02 2.4577e-01 -4.6110e-05 -3.7971e-04 3.6966e-03 0.00823 0.01190 0.01507 0.00164 0.00020 0.00004 4.61084e-04 1.08067e-03 -1.0222506288e-02 -8.6807551875e-03 8.1115419479e-08 
4250.000 1.20960 -2.28849 -0.00534 0.52972 0.24711 -0.00262 -3.6015e-02 9.4195e-03 2.4082e-01 -4.0143e-04 6.2529e-05 3.6347e-03 0.01124 0.00889 0.01507 0.00215 0.00023 -0.00007 4.45184e-04 1.07329e-03 -1.0222840123e-02 -8.7043610667e-03 4.6810730964e-08 
